Date,Open,High,Low,Close
2005-09-19,135.66,135.8,134.99,135.36
2005-09-20,135.37,136.0,135.1,135.62
2005-09-21,135.68,136.31,135.52,135.94
2005-09-22,135.99,136.53,135.35,135.68
2005-09-23,135.73,135.82,134.85,135.4
2005-09-26,135.32,135.75,134.96,135.41
2005-09-27,135.42,136.28,135.34,136.05
2005-09-28,136.07,136.31,135.76,136.1
2005-09-29,136.13,136.41,135.69,136.09
2005-09-30,136.05,136.86,135.94,136.52
2005-10-03,136.42,136.77,135.87,136.07
2005-10-04,136.06,136.53,135.88,136.14
2005-10-05,136.21,136.52,135.83,136.36
2005-10-06,136.46,138.06,136.41,137.82
2005-10-07,137.98,138.2,137.51,137.92
2005-10-10,137.83,138.31,137.51,137.68
2005-10-11,137.69,137.83,136.97,137.27
2005-10-12,137.35,137.76,137.04,137.47
2005-10-13,137.47,137.75,136.96,137.7
2005-10-14,137.69,138.0,137.42,137.67
2005-10-17,137.87,138.51,137.63,138.13
2005-10-18,138.18,138.72,138.01,138.4
2005-10-19,138.38,138.64,137.64,138.3
2005-10-20,138.34,138.7,138.0,138.56
2005-10-21,138.63,139.18,138.3,138.42
2005-10-24,138.41,138.51,137.94,138.34
2005-10-25,138.27,139.32,138.01,139.25
2005-10-26,139.29,140.0,139.09,139.77
2005-10-27,139.8,140.24,139.58,140.12
2005-10-28,140.14,140.22,139.32,139.52
2005-10-31,139.53,139.91,139.3,139.52
2005-11-01,139.6,140.17,139.48,140.11
2005-11-02,140.24,141.07,140.12,140.97
2005-11-03,141.02,141.23,139.81,139.89
2005-11-04,139.98,140.9,139.4,139.76
2005-11-07,139.7,139.77,138.47,138.87
2005-11-08,138.91,138.98,137.76,138.09
2005-11-09,138.12,138.46,137.53,138.27
2005-11-10,138.32,138.79,138.03,138.15
2005-11-11,138.16,138.34,137.49,138.16
2005-11-14,138.26,139.41,138.2,138.83
2005-11-15,138.86,139.42,138.78,139.27
2005-11-16,139.33,139.92,138.88,139.01
2005-11-17,139.07,139.62,138.45,139.53
2005-11-18,139.61,140.26,139.05,140.14
2005-11-21,140.36,140.76,139.25,139.47
2005-11-22,139.54,140.44,139.41,140.23
2005-11-23,140.33,140.53,139.45,140.27
2005-11-24,140.33,140.45,139.88,140.18
2005-11-25,140.19,140.68,140.04,140.23
2005-11-28,140.2,140.98,139.97,140.73
2005-11-29,140.8,141.13,140.32,140.96
2005-11-30,140.97,141.39,140.51,141.21
2005-12-01,141.25,141.55,140.73,141.37
2005-12-02,141.42,141.81,140.67,141.2
2005-12-05,141.73,142.75,141.61,142.34
2005-12-06,142.46,142.84,142.32,142.35
2005-12-07,142.43,142.59,141.54,141.8
2005-12-08,141.83,142.63,141.29,142.08
2005-12-09,142.2,142.7,141.74,142.55
2005-12-12,142.25,143.67,142.19,143.03
2005-12-13,143.09,143.63,143.05,143.18
2005-12-14,143.32,143.62,140.14,140.72
2005-12-15,140.87,141.16,138.95,139.16
2005-12-16,139.2,140.0,138.17,138.97
2005-12-19,139.0,140.1,138.88,139.31
2005-12-20,139.39,139.98,138.5,138.96
2005-12-21,138.97,139.42,138.5,138.77
2005-12-22,138.87,139.26,138.24,138.44
2005-12-23,138.55,138.68,137.57,137.96
2005-12-26,137.89,138.57,137.57,137.63
2005-12-27,137.8,139.1,137.68,138.85
2005-12-28,138.91,139.97,138.8,139.48
2005-12-29,139.54,139.92,139.27,139.51
2005-12-30,139.58,139.86,138.64,139.58
2006-01-02,139.6,139.82,138.95,139.37
2006-01-03,139.44,139.88,138.87,139.54
2006-01-04,139.6,140.79,139.38,140.63
2006-01-05,140.68,140.95,139.99,140.24
2006-01-06,140.29,140.65,138.83,138.98
2006-01-09,139.13,139.2,137.64,138.11
2006-01-10,138.19,138.51,137.77,137.89
2006-01-11,137.95,138.57,137.89,138.35
2006-01-12,138.42,138.82,137.11,137.5
2006-01-13,137.54,138.76,137.51,138.57
2006-01-16,138.75,139.44,138.37,139.21
2006-01-17,139.27,140.01,139.02,139.66
2006-01-18,139.76,140.13,139.14,139.44
2006-01-19,139.59,139.75,138.76,139.56
2006-01-20,139.64,139.99,138.97,139.87
2006-01-23,139.93,141.07,139.69,140.74
2006-01-24,140.83,141.11,140.36,140.67
2006-01-25,140.8,142.09,140.71,141.66
2006-01-26,141.74,142.35,141.54,142.11
2006-01-27,142.13,142.49,141.65,141.82
2006-01-30,141.89,142.37,141.54,142.17
2006-01-31,142.18,142.69,141.59,142.48
2006-02-01,142.54,142.78,142.01,142.37
2006-02-02,142.36,143.44,142.25,143.34
2006-02-03,143.36,143.45,142.69,142.88
2006-02-06,142.97,143.14,142.15,142.4
2006-02-07,142.38,142.62,141.0,141.39
2006-02-08,141.31,141.82,140.9,141.64
2006-02-09,141.73,142.4,141.63,142.35
2006-02-10,142.33,142.59,139.96,140.24
2006-02-13,140.19,140.62,139.76,140.11
2006-02-14,140.16,140.22,139.3,139.91
2006-02-15,139.89,140.41,139.46,140.08
2006-02-16,140.15,140.31,139.82,139.86
2006-02-17,139.97,141.39,139.72,140.96
2006-02-20,140.97,141.53,140.94,141.13
2006-02-21,141.21,141.73,141.07,141.36
2006-02-22,141.42,141.65,140.65,141.13
2006-02-23,141.16,141.25,139.25,139.61
2006-02-24,139.62,139.68,138.6,138.71
2006-02-27,138.72,138.98,137.16,137.65
2006-02-28,137.69,138.43,137.48,137.97
2006-03-01,138.0,138.86,137.77,138.3
2006-03-02,138.35,139.7,138.21,139.48
2006-03-03,139.47,140.22,139.12,140.16
2006-03-06,140.23,141.41,140.11,141.26
2006-03-07,141.3,141.38,139.75,140.15
2006-03-08,140.1,140.64,139.51,140.49
2006-03-09,140.5,141.14,139.73,140.74
2006-03-10,140.77,141.88,140.51,141.67
2006-03-13,141.66,142.35,141.57,142.08
2006-03-14,142.16,142.18,140.94,141.19
2006-03-15,141.25,141.67,141.07,141.61
2006-03-16,141.61,142.5,141.56,142.28
2006-03-17,142.27,142.38,141.12,141.2
2006-03-20,141.24,141.74,140.66,141.36
2006-03-21,141.47,141.91,141.2,141.77
2006-03-22,141.82,142.01,140.98,141.23
2006-03-23,141.22,141.44,140.72,141.1
2006-03-24,141.17,141.89,140.93,141.28
2006-03-27,141.51,141.64,139.97,140.16
2006-03-28,140.26,141.75,139.7,141.55
2006-03-29,141.56,141.89,141.17,141.64
2006-03-30,141.67,142.79,141.53,142.76
2006-03-31,142.74,143.01,142.22,142.56
2006-04-03,142.7,143.1,142.4,142.84
2006-04-04,142.86,144.19,142.63,144.01
2006-04-05,144.08,144.57,143.19,144.16
2006-04-06,144.27,144.96,143.65,143.94
2006-04-07,143.99,144.02,142.67,142.98
2006-04-10,143.04,143.61,142.79,143.28
2006-04-11,143.32,144.0,143.22,143.7
2006-04-12,143.66,143.82,142.86,143.42
2006-04-13,143.42,143.64,143.05,143.61
2006-04-14,143.55,143.86,143.44,143.7
2006-04-17,143.72,144.62,143.55,144.3
2006-04-18,144.36,144.8,144.14,144.57
2006-04-19,144.64,145.45,144.22,145.13
2006-04-20,145.19,145.52,144.48,144.65
2006-04-21,144.72,145.12,143.8,143.84
2006-04-24,143.01,143.42,141.72,142.02
2006-04-25,142.09,142.87,141.47,142.74
2006-04-26,142.72,143.2,142.6,142.72
2006-04-27,142.89,143.17,142.07,143.0
2006-04-28,143.07,143.92,142.98,143.81
2006-05-01,143.44,143.66,142.38,142.66
2006-05-02,142.7,143.77,142.67,142.95
2006-05-03,143.04,143.74,142.78,143.54
2006-05-04,143.48,144.51,143.36,144.2
2006-05-05,144.18,144.8,142.95,143.21
2006-05-08,142.66,142.98,141.6,141.87
2006-05-09,141.94,142.04,141.24,141.65
2006-05-10,141.7,141.92,141.0,141.31
2006-05-11,141.28,142.17,141.15,142.0
2006-05-12,142.08,142.51,141.04,142.24
2006-05-15,141.89,142.11,141.0,141.4
2006-05-16,141.37,141.76,140.81,141.0
2006-05-17,141.09,141.57,140.12,141.3
2006-05-18,141.4,142.55,141.03,142.41
2006-05-19,142.34,142.93,142.01,142.63
2006-05-22,142.59,143.8,142.4,143.52
2006-05-23,143.42,143.8,142.62,143.45
2006-05-24,143.44,144.27,143.15,143.98
2006-05-25,144.04,144.15,142.77,143.08
2006-05-26,143.11,143.68,142.76,143.43
2006-05-29,143.4,143.73,143.01,143.36
2006-05-30,143.38,144.47,143.24,144.36
2006-05-31,144.38,144.49,143.78,144.19
2006-06-01,144.23,144.44,143.72,144.27
2006-06-02,144.28,144.8,143.95,144.31
2006-06-05,144.39,145.0,144.21,144.83
2006-06-06,144.81,145.51,144.44,145.16
2006-06-07,145.28,145.4,144.69,145.18
2006-06-08,145.19,145.73,144.27,144.48
2006-06-09,144.47,144.5,143.65,144.07
2006-06-12,144.02,144.34,143.62,143.94
2006-06-13,143.97,145.02,143.82,144.67
2006-06-14,144.66,145.2,144.36,144.93
2006-06-15,144.92,145.3,144.73,144.93
2006-06-16,145.02,145.69,144.86,145.6
2006-06-19,145.69,145.88,144.81,145.22
2006-06-20,145.24,145.32,144.18,144.5
2006-06-21,144.6,145.53,144.4,145.35
2006-06-22,145.41,146.3,145.22,146.06
2006-06-23,146.03,146.19,145.14,145.75
2006-06-26,145.79,146.43,145.51,146.3
2006-06-27,146.33,146.66,146.06,146.23
2006-06-28,146.25,146.39,145.6,146.1
2006-06-29,146.14,146.33,145.31,145.65
2006-06-30,145.77,146.5,145.57,146.31
2006-07-03,146.24,147.05,145.9,146.72
2006-07-04,146.78,147.0,146.45,146.84
2006-07-05,146.95,147.41,146.53,147.11
2006-07-06,147.2,147.44,146.57,147.09
2006-07-07,147.12,147.31,145.91,146.05
2006-07-10,146.0,146.12,144.98,145.48
2006-07-11,145.49,145.99,145.14,145.9
2006-07-12,145.93,146.81,145.76,146.64
2006-07-13,146.7,146.84,146.14,146.37
2006-07-14,146.43,147.19,146.38,146.85
2006-07-17,147.0,147.18,146.46,146.69
2006-07-18,146.7,147.01,146.22,146.62
2006-07-19,146.7,147.3,146.3,147.09
2006-07-20,147.13,147.92,146.95,147.77
2006-07-21,147.79,147.87,146.84,147.42
2006-07-24,147.57,147.73,147.15,147.39
2006-07-25,147.38,147.94,147.25,147.33
2006-07-26,147.43,147.92,146.76,147.84
2006-07-27,147.88,148.07,146.86,146.96
2006-07-28,146.99,147.16,146.07,146.29
2006-07-31,146.38,146.63,145.68,146.34
2006-08-01,146.36,147.07,145.87,146.93
2006-08-02,147.0,147.03,146.37,146.6
2006-08-03,146.63,147.45,146.18,147.18
2006-08-04,147.2,147.89,147.01,147.29
2006-08-07,147.1,148.05,147.07,147.74
2006-08-08,147.85,148.05,147.34,147.87
2006-08-09,147.94,148.51,147.61,148.26
2006-08-10,148.38,148.61,147.17,147.43
2006-08-11,147.45,148.42,147.23,147.92
2006-08-14,147.99,148.57,147.84,148.36
2006-08-15,148.41,148.61,148.01,148.36
2006-08-16,148.43,148.97,148.19,148.75
2006-08-17,148.75,148.9,148.24,148.64
2006-08-18,148.81,148.97,148.08,148.49
2006-08-21,148.48,149.76,148.44,149.32
2006-08-22,149.39,149.74,148.91,149.2
2006-08-23,149.2,149.38,148.73,148.78
2006-08-24,148.81,149.53,148.48,148.72
2006-08-25,148.77,149.83,148.54,149.52
2006-08-28,149.67,150.02,149.57,149.76
2006-08-29,149.82,150.05,148.98,149.64
2006-08-30,149.61,150.46,149.48,150.21
2006-08-31,150.29,150.79,150.01,150.23
2006-09-01,150.4,150.51,149.61,150.29
2006-09-04,150.31,150.41,149.03,149.34
2006-09-05,149.4,149.48,148.22,148.73
2006-09-06,148.7,149.5,148.59,149.44
2006-09-07,149.35,149.84,147.75,148.25
2006-09-08,148.29,148.41,147.54,148.17
2006-09-11,148.12,149.51,147.74,149.43
2006-09-12,149.39,149.83,149.15,149.53
2006-09-13,149.6,149.77,149.01,149.15
2006-09-14,149.26,149.88,149.01,149.59
2006-09-15,149.51,149.84,148.35,148.72
2006-09-18,148.38,149.95,148.31,149.74
2006-09-19,149.82,150.26,148.58,149.22
2006-09-20,149.2,149.32,148.26,148.92
2006-09-21,148.93,149.2,148.47,148.61
2006-09-22,148.72,149.37,148.59,148.93
2006-09-25,148.98,149.22,148.29,148.54
2006-09-26,148.59,148.78,147.68,148.48
2006-09-27,148.55,149.42,148.22,149.14
2006-09-28,149.15,149.81,149.04,149.5
2006-09-29,149.6,149.92,149.06,149.73
2006-10-02,149.85,150.29,149.45,149.95
2006-10-03,149.88,150.24,149.54,150.1
2006-10-04,150.15,150.5,149.45,149.73
2006-10-05,149.83,149.91,148.97,149.37
2006-10-06,149.42,150.03,149.09,149.92
2006-10-09,149.8,150.32,149.58,149.98
2006-10-10,150.02,150.27,149.77,150.02
2006-10-11,150.04,150.22,149.69,149.87
2006-10-12,149.89,150.13,149.62,149.88
2006-10-13,149.82,150.16,149.57,149.68
2006-10-16,149.64,149.8,148.95,149.13
2006-10-17,149.2,149.37,148.52,148.69
2006-10-18,148.78,149.18,148.47,148.98
2006-10-19,148.99,149.3,148.72,149.14
2006-10-20,149.17,149.87,149.05,149.74
2006-10-23,149.83,149.94,149.5,149.7
2006-10-24,149.78,150.07,149.61,149.86
2006-10-25,149.91,150.2,149.57,150.07
2006-10-26,150.06,150.51,149.91,150.21
2006-10-27,150.25,150.76,149.33,149.79
2006-10-30,149.57,149.69,149.07,149.45
2006-10-31,149.45,149.82,148.93,149.24
2006-11-01,149.28,149.57,149.01,149.29
2006-11-02,149.32,149.77,148.86,149.58
2006-11-03,149.66,150.22,149.42,150.07
2006-11-06,150.17,150.62,149.83,150.44
2006-11-07,150.51,150.6,150.15,150.29
2006-11-08,150.31,150.53,150.17,150.29
2006-11-09,150.32,151.56,150.26,151.22
2006-11-10,151.25,151.34,150.89,151.01
2006-11-13,151.01,151.49,150.78,151.24
2006-11-14,151.32,151.37,150.5,150.64
2006-11-15,150.64,151.49,150.58,151.31
2006-11-16,151.37,151.52,151.01,151.18
2006-11-17,151.28,151.38,150.78,150.86
2006-11-20,151.18,151.72,151.07,151.21
2006-11-21,151.29,151.6,151.1,151.34
2006-11-22,151.41,151.49,150.6,150.99
2006-11-23,151.05,151.15,150.31,150.47
2006-11-24,150.48,151.76,150.45,151.67
2006-11-27,152.16,152.52,151.81,152.41
2006-11-28,152.42,153.33,152.27,153.21
2006-11-29,153.25,153.47,152.5,153.02
2006-11-30,153.07,153.51,152.87,153.26
2006-12-01,153.32,154.17,153.04,153.9
2006-12-04,153.92,154.2,153.57,153.66
2006-12-05,153.74,153.93,152.58,152.95
2006-12-06,153.0,153.2,152.37,153.06
2006-12-07,153.12,153.3,152.55,153.07
2006-12-08,153.12,154.07,152.95,153.65
2006-12-11,153.37,154.95,153.18,154.82
2006-12-12,154.87,155.28,154.51,155.02
2006-12-13,155.09,155.48,154.89,155.29
2006-12-14,155.32,155.61,154.7,154.88
2006-12-15,154.91,155.71,153.78,154.54
2006-12-18,154.36,154.84,154.06,154.67
2006-12-19,154.71,155.89,154.34,155.77
2006-12-20,155.82,156.43,155.76,155.98
2006-12-21,156.01,156.46,155.52,155.87
2006-12-22,155.89,156.47,155.82,156.09
2006-12-25,156.05,156.42,155.29,155.93
2006-12-26,155.93,156.39,155.71,156.02
2006-12-27,156.04,156.29,155.39,155.75
2006-12-28,155.9,156.78,155.66,156.35
2006-12-29,156.32,157.22,156.24,157.03
2007-01-01,157.13,157.15,156.76,157.11
2007-01-02,157.05,157.94,156.91,157.73
2007-01-03,157.75,158.08,157.06,157.09
2007-01-04,157.17,157.35,155.67,155.75
2007-01-05,155.77,155.87,153.92,154.23
2007-01-08,154.35,154.67,153.65,154.6
2007-01-09,154.7,155.48,154.52,155.25
2007-01-10,155.2,155.29,154.51,154.79
2007-01-11,154.78,156.38,154.58,155.22
2007-01-12,155.36,155.89,155.1,155.34
2007-01-15,155.66,156.14,155.07,155.78
2007-01-16,155.81,156.38,155.64,155.88
2007-01-17,155.82,156.24,155.49,156.09
2007-01-18,156.1,157.41,155.94,157.1
2007-01-19,157.13,157.71,156.84,157.15
2007-01-22,157.21,157.67,157.04,157.41
2007-01-23,157.53,158.51,157.32,158.42
2007-01-24,158.45,158.64,156.42,156.99
2007-01-25,157.04,157.23,155.76,156.7
2007-01-26,156.75,157.44,156.46,156.98
2007-01-29,156.92,158.03,156.88,157.65
2007-01-30,157.76,158.18,157.39,157.65
2007-01-31,157.72,157.91,156.76,157.26
2007-02-01,157.27,157.51,156.54,157.21
2007-02-02,157.22,157.88,156.75,156.94
2007-02-05,156.98,157.05,155.42,155.57
2007-02-06,155.66,156.22,155.24,155.82
2007-02-07,155.92,157.29,155.75,157.0
2007-02-08,156.97,158.04,156.89,157.81
2007-02-09,157.86,158.39,157.51,158.19
2007-02-12,158.26,159.02,157.54,158.04
2007-02-13,158.06,158.17,157.26,157.82
2007-02-14,157.96,158.79,157.75,158.48
2007-02-15,158.55,158.66,156.64,156.63
2007-02-16,156.69,157.09,156.16,156.77
2007-02-19,157.07,157.51,156.82,157.23
2007-02-20,157.27,158.1,157.2,157.59
2007-02-21,157.7,159.06,157.3,158.85
2007-02-22,158.82,159.65,158.52,159.47
2007-02-23,159.57,159.67,159.1,159.36
2007-02-26,159.29,159.62,158.57,158.92
2007-02-27,159.01,159.29,155.73,156.15
2007-02-28,156.21,156.95,155.86,156.68
2007-03-01,156.75,157.29,154.51,155.01
2007-03-02,155.01,155.2,153.57,154.17
2007-03-05,154.06,154.24,150.85,151.4
2007-03-06,151.46,153.23,150.72,152.93
2007-03-07,153.01,153.57,152.41,152.95
2007-03-08,152.95,154.32,152.2,153.73
2007-03-09,153.76,155.2,153.64,155.02
2007-03-12,155.33,155.76,154.19,155.24
2007-03-13,155.22,155.31,153.24,153.31
2007-03-14,153.45,154.94,152.64,154.74
2007-03-15,154.8,155.87,154.68,155.51
2007-03-16,155.6,155.92,155.2,155.34
2007-03-19,155.0,156.62,154.76,156.34
2007-03-20,156.45,156.95,155.56,156.13
2007-03-21,156.2,157.51,156.04,157.27
2007-03-22,157.31,157.67,156.82,157.44
2007-03-23,157.45,157.65,156.38,156.83
2007-03-26,156.74,157.56,156.28,157.48
2007-03-27,157.44,158.05,157.15,157.34
2007-03-28,157.33,157.59,155.43,155.65
2007-03-29,155.63,157.51,155.33,157.36
2007-03-30,157.4,157.63,156.61,157.3
2007-04-02,157.18,157.64,156.92,157.5
2007-04-03,157.46,158.88,157.33,158.61
2007-04-04,158.56,159.08,158.14,158.65
2007-04-05,158.69,159.55,158.41,159.34
2007-04-06,159.45,159.77,159.23,159.53
2007-04-09,159.5,159.64,159.2,159.34
2007-04-10,159.39,160.17,159.01,159.89
2007-04-11,159.98,160.5,159.55,160.29
2007-04-12,160.3,160.89,160.15,160.65
2007-04-13,160.66,161.48,159.89,161.33
2007-04-16,161.85,162.45,161.43,161.98
2007-04-17,162.06,162.2,161.1,161.43
2007-04-18,161.37,161.68,160.39,161.42
2007-04-19,161.37,161.48,159.57,161.17
2007-04-20,161.26,161.96,161.07,161.3
2007-04-23,161.49,161.85,160.39,160.95
2007-04-24,161.08,161.86,160.2,161.67
2007-04-25,161.68,162.05,161.26,161.81
2007-04-26,161.88,162.81,161.68,162.52
2007-04-27,162.54,163.38,162.2,163.28
2007-04-30,162.6,163.3,162.41,162.99
2007-05-01,163.01,163.32,162.67,162.9
2007-05-02,163.0,163.43,162.47,163.24
2007-05-03,163.3,163.64,163.04,163.15
2007-05-04,163.14,163.5,162.76,163.3
2007-05-07,163.37,163.48,162.95,163.27
2007-05-08,163.32,163.41,161.86,162.49
2007-05-09,162.53,162.6,162.05,162.36
2007-05-10,162.43,163.05,161.51,161.69
2007-05-11,161.57,162.67,161.05,162.65
2007-05-14,162.74,163.24,162.56,162.97
2007-05-15,163.04,163.68,162.59,163.39
2007-05-16,163.45,163.94,163.05,163.28
2007-05-17,163.27,163.86,163.19,163.63
2007-05-18,163.69,163.92,162.59,163.6
2007-05-21,163.75,163.98,163.22,163.56
2007-05-22,163.58,163.68,163.23,163.41
2007-05-23,163.45,164.03,163.37,163.69
2007-05-24,163.7,163.74,162.83,162.95
2007-05-25,163.07,163.86,162.19,163.65
2007-05-28,163.75,163.86,163.57,163.62
2007-05-29,163.68,164.34,162.95,163.56
2007-05-30,163.63,163.72,162.95,163.32
2007-05-31,163.36,164.0,163.03,163.74
2007-06-01,163.76,164.24,163.54,164.13
2007-06-04,164.1,164.45,163.86,164.2
2007-06-05,164.26,164.62,163.89,164.13
2007-06-06,164.12,164.42,163.23,163.48
2007-06-07,163.5,164.02,162.3,162.43
2007-06-08,162.44,162.92,161.74,162.76
2007-06-11,162.74,162.8,162.07,162.59
2007-06-12,162.57,162.74,161.8,161.79
2007-06-13,161.86,163.41,161.49,163.23
2007-06-14,163.3,163.82,163.08,163.55
2007-06-15,163.64,165.33,163.57,165.24
2007-06-18,165.18,166.04,165.15,165.86
2007-06-19,165.88,166.14,165.28,165.6
2007-06-20,165.64,166.06,165.19,165.47
2007-06-21,165.57,165.79,165.33,165.68
2007-06-22,165.65,166.98,165.59,166.81
2007-06-25,166.68,166.93,165.93,166.49
2007-06-26,166.49,166.59,165.08,165.76
2007-06-27,165.83,165.87,164.21,165.19
2007-06-28,165.21,165.99,165.15,165.54
2007-06-29,165.67,167.02,165.46,166.74
2007-07-02,166.7,166.91,166.14,166.72
2007-07-03,166.8,167.21,166.22,166.56
2007-07-04,166.64,167.15,166.35,166.9
2007-07-05,166.97,167.33,166.76,167.15
2007-07-06,167.15,168.19,167.02,168.03
2007-07-09,168.27,168.54,167.9,168.1
2007-07-10,168.18,168.36,167.33,167.31
2007-07-11,167.17,168.44,166.5,168.17
2007-07-12,168.27,168.89,167.8,168.77
2007-07-13,168.76,168.96,167.99,168.02
2007-07-16,168.02,168.35,167.69,167.8
2007-07-17,167.88,168.74,167.69,168.5
2007-07-18,168.52,168.59,167.97,168.19
2007-07-19,168.29,168.9,168.08,168.34
2007-07-20,168.43,168.92,167.17,167.67
2007-07-23,168.28,168.33,166.99,167.17
2007-07-24,167.16,167.4,165.83,165.94
2007-07-25,166.19,166.37,164.69,165.25
2007-07-26,165.32,165.54,162.76,162.7
2007-07-27,162.85,163.98,161.49,161.69
2007-07-30,161.16,163.22,160.64,162.9
2007-07-31,163.13,163.82,161.94,161.83
2007-08-01,162.18,162.96,160.46,162.46
2007-08-02,162.56,163.54,161.56,163.26
2007-08-03,163.33,163.77,162.46,162.58
2007-08-06,162.23,164.25,161.99,163.86
2007-08-07,163.96,164.16,162.2,163.18
2007-08-08,163.26,165.45,163.14,165.07
2007-08-09,165.11,165.33,161.49,161.61
2007-08-10,161.62,162.6,159.97,162.09
2007-08-13,161.84,162.25,160.58,160.92
2007-08-14,160.86,161.01,159.07,159.08
2007-08-15,159.12,159.24,156.6,156.47
2007-08-16,156.43,156.66,150.0,153.29
2007-08-17,153.2,155.3,149.24,154.08
2007-08-20,154.07,155.98,153.34,154.8
2007-08-21,154.8,155.38,153.54,153.93
2007-08-22,153.99,156.31,153.38,156.21
2007-08-23,156.26,159.14,156.21,157.94
2007-08-24,157.65,159.3,156.61,159.28
2007-08-27,159.23,159.73,157.89,157.82
2007-08-28,158.04,158.18,155.29,155.22
2007-08-29,155.44,158.99,154.51,158.9
2007-08-30,158.89,158.97,156.79,158.08
2007-08-31,157.91,159.62,157.37,157.76
2007-09-03,157.76,158.49,157.49,157.79
2007-09-04,157.99,158.43,156.53,158.21
2007-09-05,158.24,158.7,156.7,157.18
2007-09-06,157.21,158.25,156.75,157.91
2007-09-07,158.02,158.4,155.7,156.07
2007-09-10,155.66,157.37,155.16,156.83
2007-09-11,156.91,158.25,156.31,158.05
2007-09-12,158.2,158.94,157.76,158.67
2007-09-13,158.79,160.49,158.55,159.5
2007-09-14,159.45,160.25,158.81,160.04
2007-09-17,159.84,160.19,159.0,159.45
2007-09-18,159.6,162.59,158.78,162.22
2007-09-19,162.18,162.49,161.37,161.95
2007-09-20,161.94,162.41,160.69,161.28
2007-09-21,161.32,162.86,161.1,162.7
2007-09-24,162.63,162.67,161.47,161.71
2007-09-25,161.82,162.45,160.98,162.25
2007-09-26,162.26,163.46,162.07,163.02
2007-09-27,163.24,164.0,163.01,163.57
2007-09-28,163.57,163.88,162.67,163.79
2007-10-01,163.86,165.08,163.72,164.71
2007-10-02,164.75,164.93,163.62,163.73
2007-10-03,163.76,165.32,163.57,164.41
2007-10-04,164.45,164.93,163.91,164.64
2007-10-05,164.63,165.44,164.22,165.33
2007-10-08,165.57,165.86,164.66,165.03
2007-10-09,164.98,165.45,164.13,165.21
2007-10-10,165.2,166.29,165.11,165.71
2007-10-11,165.79,167.66,165.51,166.48
2007-10-12,166.59,167.16,166.11,166.68
2007-10-15,166.65,167.75,166.27,166.85
2007-10-16,166.82,166.97,164.86,165.52
2007-10-17,165.71,166.49,164.55,165.5
2007-10-18,165.71,166.13,164.81,165.14
2007-10-19,165.18,165.3,163.65,163.78
2007-10-22,163.43,163.78,160.48,162.23
2007-10-23,162.39,164.0,162.01,163.7
2007-10-24,163.7,163.93,161.68,162.95
2007-10-25,162.91,164.01,162.41,163.55
2007-10-26,163.59,164.6,163.18,164.36
2007-10-29,164.5,165.53,164.28,165.39
2007-10-30,165.38,165.91,164.41,165.41
2007-10-31,165.51,167.32,165.34,166.98
2007-11-01,167.1,167.25,164.93,165.18
2007-11-02,165.31,167.17,165.01,166.6
2007-11-05,166.57,166.63,164.91,165.51
2007-11-06,165.69,167.0,165.45,166.88
2007-11-07,167.0,167.68,164.9,165.18
2007-11-08,165.1,166.18,163.86,165.25
2007-11-09,165.36,166.07,162.11,162.5
2007-11-12,161.91,162.37,158.77,159.1
2007-11-13,159.23,162.05,158.68,161.95
2007-11-14,161.98,164.32,161.82,163.24
2007-11-15,162.97,163.8,161.04,161.35
2007-11-16,161.26,163.31,160.44,162.51
2007-11-19,162.67,163.12,160.87,160.95
2007-11-20,161.01,163.41,160.45,162.96
2007-11-21,162.96,163.3,160.03,160.91
2007-11-22,161.2,162.29,160.82,161.21
2007-11-23,161.16,161.7,159.47,160.73
2007-11-26,160.61,161.51,159.52,159.64
2007-11-27,159.67,161.88,159.35,161.32
2007-11-28,161.57,163.63,160.21,163.33
2007-11-29,163.29,163.63,161.55,161.9
2007-11-30,161.99,163.87,161.82,162.67
2007-12-03,162.56,162.75,161.41,161.99
2007-12-04,162.05,162.35,160.89,162.0
2007-12-05,162.04,163.11,161.46,162.04
2007-12-06,162.04,163.12,161.18,162.77
2007-12-07,162.9,163.92,162.34,163.61
2007-12-10,163.42,164.61,163.18,164.33
2007-12-11,164.37,165.03,161.93,161.97
2007-12-12,162.15,165.34,161.99,164.98
2007-12-13,164.96,165.12,163.57,164.11
2007-12-14,164.15,164.7,163.24,163.47
2007-12-17,163.19,163.57,162.32,162.52
2007-12-18,162.57,163.64,162.38,163.31
2007-12-19,163.34,163.51,162.29,163.02
2007-12-20,162.99,163.18,161.71,161.89
2007-12-21,161.99,164.03,161.95,163.99
2007-12-24,163.97,164.96,163.79,164.62
2007-12-25,164.64,164.69,163.9,164.34
2007-12-26,164.39,165.76,164.05,165.62
2007-12-27,165.68,166.71,165.33,166.14
2007-12-28,166.17,166.51,164.97,165.65
2007-12-31,165.6,165.78,162.49,162.39
2008-01-01,162.82,163.07,162.35,162.87
2008-01-02,162.88,164.11,160.95,161.34
2008-01-03,161.31,161.7,159.72,161.11
2008-01-04,161.17,161.6,159.75,160.02
2008-01-07,159.97,161.01,159.88,160.39
2008-01-08,160.35,161.53,160.09,160.16
2008-01-09,160.25,161.67,160.01,161.04
2008-01-10,161.19,162.24,160.56,161.93
2008-01-11,161.94,162.32,160.6,160.93
2008-01-14,160.67,161.55,159.91,160.81
2008-01-15,160.89,161.07,158.24,158.26
2008-01-16,158.21,158.51,156.24,157.56
