Date,Open,High,Low,Close
1975-06-01,164.24,164.24,164.24,164.24
1975-07-01,165.17,165.17,165.17,165.17
1975-08-01,163.0,163.0,163.0,163.0
1975-09-01,144.17,144.17,144.17,144.17
1975-10-01,142.79,142.79,142.79,142.79
1975-11-01,142.42,142.42,142.42,142.42
1975-12-01,139.3,139.3,139.3,139.3
1976-01-01,131.05,131.05,131.05,131.05
1976-02-01,131.06,131.06,131.06,131.06
1976-03-01,132.76,132.76,132.76,132.76
1976-04-01,127.94,127.94,127.94,127.94
1976-05-01,126.92,126.92,126.92,126.92
1976-06-01,125.71,125.71,125.71,125.71
1976-07-01,117.73,117.73,117.73,117.73
1976-08-01,109.93,109.93,109.93,109.93
1976-09-01,114.15,114.15,114.15,114.15
1976-10-01,116.15,116.15,116.15,116.15
1976-11-01,130.46,130.46,130.46,130.46
1976-12-01,133.93,133.93,133.93,133.93
1977-01-01,132.26,132.26,132.26,132.26
1977-02-01,136.24,136.24,136.24,136.24
1977-03-01,148.23,148.23,148.23,148.23
1977-04-01,149.17,149.17,149.17,149.17
1977-05-01,146.61,146.61,146.61,146.61
1977-06-01,140.78,140.78,140.78,140.78
1977-07-01,143.39,143.39,143.39,143.39
1977-08-01,144.94,144.94,144.94,144.94
1977-09-01,149.53,149.53,149.53,149.53
1977-10-01,158.95,158.95,158.95,158.95
1977-11-01,162.1,162.1,162.1,162.1
1977-12-01,160.45,160.45,160.45,160.45
1978-01-01,173.18,173.18,173.18,173.18
1978-02-01,178.14,178.14,178.14,178.14
1978-03-01,183.61,183.61,183.61,183.61
1978-04-01,175.28,175.28,175.28,175.28
1978-05-01,176.31,176.31,176.31,176.31
1978-06-01,183.75,183.75,183.75,183.75
1978-07-01,188.73,188.73,188.73,188.73
1978-08-01,206.3,206.3,206.3,206.3
1978-09-01,212.08,212.08,212.08,212.08
1978-10-01,227.44,227.44,227.44,227.44
1978-11-01,206.2,206.2,206.2,206.2
1978-12-01,207.85,207.85,207.85,207.85
1979-01-01,227.28,227.28,227.28,227.28
1979-02-01,245.67,245.67,245.67,245.67
1979-03-01,242.05,242.05,242.05,242.05
1979-04-01,239.11,239.11,239.11,239.11
1979-05-01,257.59,257.59,257.59,257.59
1979-06-01,279.07,279.07,279.07,279.07
1979-07-01,294.74,294.74,294.74,294.74
1979-08-01,300.82,300.82,300.82,300.82
1979-09-01,354.95,354.95,354.95,354.95
1979-10-01,391.66,391.66,391.66,391.66
1979-11-01,391.99,391.99,391.99,391.99
1979-12-01,455.08,455.08,455.08,455.08
1979-12-27,515.5,515.5,515.5,515.5
1979-12-28,512.0,512.0,512.0,512.0
1980-01-01,512.0,512.0,512.0,512.0
1980-01-02,559.75,559.75,559.75,559.75
1980-01-03,634.25,634.25,634.25,634.25
1980-01-04,634.25,634.25,634.25,634.25
1980-01-07,634.0,634.0,634.0,634.0
1980-01-08,610.0,610.0,610.0,610.0
1980-01-09,607.2,607.2,607.2,607.2
1980-01-10,603.35,603.35,603.35,603.35
1980-01-11,623.0,623.0,623.0,623.0
1980-01-14,660.0,660.0,660.0,660.0
1980-01-15,684.0,684.0,684.0,684.0
1980-01-16,760.0,760.0,760.0,760.0
1980-01-17,750.0,750.0,750.0,750.0
1980-01-18,835.0,835.0,835.0,835.0
1980-01-21,835.0,835.0,835.0,835.0
1980-01-22,737.5,737.5,737.5,737.5
1980-01-23,695.0,695.0,695.0,695.0
1980-01-24,717.0,717.0,717.0,717.0
1980-01-25,668.0,668.0,668.0,668.0
1980-01-28,624.0,624.0,624.0,624.0
1980-01-29,674.25,674.25,674.25,674.25
1980-01-30,691.0,691.0,691.0,691.0
1980-01-31,653.0,653.0,653.0,653.0
1980-02-01,676.5,676.5,676.5,676.5
1980-02-04,669.75,669.75,669.75,669.75
1980-02-05,669.75,669.75,669.75,669.75
1980-02-06,709.0,709.0,709.0,709.0
1980-02-07,699.25,699.25,699.25,699.25
1980-02-08,692.0,692.0,692.0,692.0
1980-02-11,710.5,710.5,710.5,710.5
1980-02-12,694.5,694.5,694.5,694.5
1980-02-13,696.75,696.75,696.75,696.75
1980-02-14,682.0,682.0,682.0,682.0
1980-02-15,667.0,667.0,667.0,667.0
1980-02-18,667.0,667.0,667.0,667.0
1980-02-19,652.25,652.25,652.25,652.25
1980-02-20,652.25,652.25,652.25,652.25
1980-02-21,665.0,665.0,665.0,665.0
1980-02-22,630.0,630.0,630.0,630.0
1980-02-25,616.5,616.5,616.5,616.5
1980-02-26,642.25,642.25,642.25,642.25
1980-02-27,636.0,636.0,636.0,636.0
1980-02-28,646.0,646.0,646.0,646.0
1980-02-29,637.0,637.0,637.0,637.0
1980-03-03,663.75,663.75,663.75,663.75
1980-03-04,631.25,631.25,631.25,631.25
1980-03-05,643.5,643.5,643.5,643.5
1980-03-06,643.5,643.5,643.5,643.5
1980-03-07,609.0,609.0,609.0,609.0
1980-03-10,585.0,585.0,585.0,585.0
1980-03-11,570.25,570.25,570.25,570.25
1980-03-12,585.7,585.7,585.7,585.7
1980-03-13,556.5,556.5,556.5,556.5
1980-03-14,523.0,523.0,523.0,523.0
1980-03-17,484.0,484.0,484.0,484.0
1980-03-18,481.5,481.5,481.5,481.5
1980-03-19,527.0,527.0,527.0,527.0
1980-03-20,561.0,561.0,561.0,561.0
1980-03-21,561.0,561.0,561.0,561.0
1980-03-24,558.25,558.25,558.25,558.25
1980-03-25,547.25,547.25,547.25,547.25
1980-03-26,508.0,508.0,508.0,508.0
1980-03-27,485.25,485.25,485.25,485.25
1980-03-28,490.0,490.0,490.0,490.0
1980-03-31,495.0,495.0,495.0,495.0
1980-04-01,509.5,509.5,509.5,509.5
1980-04-02,500.5,500.5,500.5,500.5
1980-04-03,485.75,485.75,485.75,485.75
1980-04-04,485.75,485.75,485.75,485.75
1980-04-07,485.75,485.75,485.75,485.75
1980-04-08,528.0,528.0,528.0,528.0
1980-04-09,554.0,554.0,554.0,554.0
1980-04-10,526.0,526.0,526.0,526.0
1980-04-11,530.5,530.5,530.5,530.5
1980-04-14,529.75,529.75,529.75,529.75
1980-04-15,497.5,497.5,497.5,497.5
1980-04-16,520.0,520.0,520.0,520.0
1980-04-17,513.0,513.0,513.0,513.0
1980-04-18,515.6,515.6,515.6,515.6
1980-04-21,506.0,506.0,506.0,506.0
1980-04-22,506.0,506.0,506.0,506.0
1980-04-23,506.5,506.5,506.5,506.5
1980-04-24,515.7,515.7,515.7,515.7
1980-04-25,551.5,551.5,551.5,551.5
1980-04-28,524.25,524.25,524.25,524.25
1980-04-29,513.75,513.75,513.75,513.75
1980-04-30,518.0,518.0,518.0,518.0
1980-05-01,490.0,490.0,490.0,490.0
1980-05-02,512.5,512.5,512.5,512.5
1980-05-05,515.0,515.0,515.0,515.0
1980-05-06,512.5,512.5,512.5,512.5
1980-05-07,512.5,512.5,512.5,512.5
1980-05-08,515.75,515.75,515.75,515.75
1980-05-09,508.25,508.25,508.25,508.25
1980-05-12,513.25,513.25,513.25,513.25
1980-05-13,512.0,512.0,512.0,512.0
1980-05-14,525.0,525.0,525.0,525.0
1980-05-15,517.0,517.0,517.0,517.0
1980-05-16,516.5,516.5,516.5,516.5
1980-05-19,514.25,514.25,514.25,514.25
1980-05-20,507.75,507.75,507.75,507.75
1980-05-21,513.5,513.5,513.5,513.5
1980-05-22,513.5,513.5,513.5,513.5
1980-05-23,511.25,511.25,511.25,511.25
1980-05-26,511.25,511.25,511.25,511.25
1980-05-27,514.8,514.8,514.8,514.8
1980-05-28,526.5,526.5,526.5,526.5
1980-05-29,519.6,519.6,519.6,519.6
1980-05-30,535.5,535.5,535.5,535.5
1980-06-02,561.5,561.5,561.5,561.5
1980-06-03,552.5,552.5,552.5,552.5
1980-06-04,571.5,571.5,571.5,571.5
1980-06-05,581.75,581.75,581.75,581.75
1980-06-06,581.75,581.75,581.75,581.75
1980-06-09,623.75,623.75,623.75,623.75
1980-06-10,604.0,604.0,604.0,604.0
1980-06-11,596.0,596.0,596.0,596.0
1980-06-12,590.0,590.0,590.0,590.0
1980-06-13,608.4,608.4,608.4,608.4
1980-06-16,590.0,590.0,590.0,590.0
1980-06-17,591.75,591.75,591.75,591.75
1980-06-18,602.5,602.5,602.5,602.5
1980-06-19,599.0,599.0,599.0,599.0
1980-06-20,602.5,602.5,602.5,602.5
1980-06-23,602.5,602.5,602.5,602.5
1980-06-24,603.0,603.0,603.0,603.0
1980-06-25,622.5,622.5,622.5,622.5
1980-06-26,624.5,624.5,624.5,624.5
1980-06-27,637.5,637.5,637.5,637.5
1980-06-30,653.5,653.5,653.5,653.5
1980-07-01,660.0,660.0,660.0,660.0
1980-07-02,661.5,661.5,661.5,661.5
1980-07-03,663.5,663.5,663.5,663.5
1980-07-04,663.5,663.5,663.5,663.5
1980-07-07,667.5,667.5,667.5,667.5
1980-07-08,687.5,687.5,687.5,687.5
1980-07-09,671.0,671.0,671.0,671.0
1980-07-10,656.5,656.5,656.5,656.5
1980-07-11,666.7,666.7,666.7,666.7
1980-07-14,650.0,650.0,650.0,650.0
1980-07-15,619.5,619.5,619.5,619.5
1980-07-16,624.75,624.75,624.75,624.75
1980-07-17,627.25,627.25,627.25,627.25
1980-07-18,606.0,606.0,606.0,606.0
1980-07-21,617.5,617.5,617.5,617.5
1980-07-22,613.0,613.0,613.0,613.0
1980-07-23,631.25,631.25,631.25,631.25
1980-07-24,643.0,643.0,643.0,643.0
1980-07-25,651.75,651.75,651.75,651.75
1980-07-28,643.5,643.5,643.5,643.5
1980-07-29,646.75,646.75,646.75,646.75
1980-07-30,629.0,629.0,629.0,629.0
1980-07-31,614.25,614.25,614.25,614.25
1980-08-01,622.0,622.0,622.0,622.0
1980-08-04,630.75,630.75,630.75,630.75
1980-08-05,630.5,630.5,630.5,630.5
1980-08-06,627.75,627.75,627.75,627.75
1980-08-07,629.5,629.5,629.5,629.5
1980-08-08,630.0,630.0,630.0,630.0
1980-08-11,617.0,617.0,617.0,617.0
1980-08-12,605.0,605.0,605.0,605.0
1980-08-13,615.25,615.25,615.25,615.25
1980-08-14,626.0,626.0,626.0,626.0
1980-08-15,624.5,624.5,624.5,624.5
1980-08-18,612.5,612.5,612.5,612.5
1980-08-19,624.0,624.0,624.0,624.0
1980-08-20,634.75,634.75,634.75,634.75
1980-08-21,645.25,645.25,645.25,645.25
1980-08-22,639.2,639.2,639.2,639.2
1980-08-25,634.75,634.75,634.75,634.75
1980-08-26,628.85,628.85,628.85,628.85
1980-08-27,633.85,633.85,633.85,633.85
1980-08-28,635.3,635.3,635.3,635.3
1980-08-29,631.25,631.25,631.25,631.25
1980-09-01,631.25,631.25,631.25,631.25
1980-09-02,640.0,640.0,640.0,640.0
1980-09-03,636.75,636.75,636.75,636.75
1980-09-04,647.25,647.25,647.25,647.25
1980-09-05,651.0,651.0,651.0,651.0
1980-09-08,672.0,672.0,672.0,672.0
1980-09-09,670.5,670.5,670.5,670.5
1980-09-10,686.5,686.5,686.5,686.5
1980-09-11,674.0,674.0,674.0,674.0
1980-09-12,685.5,685.5,685.5,685.5
1980-09-15,666.5,666.5,666.5,666.5
1980-09-16,668.0,668.0,668.0,668.0
1980-09-17,673.0,673.0,673.0,673.0
1980-09-18,672.25,672.25,672.25,672.25
1980-09-19,674.0,674.0,674.0,674.0
1980-09-22,710.0,710.0,710.0,710.0
1980-09-23,711.0,711.0,711.0,711.0
1980-09-24,710.5,710.5,710.5,710.5
1980-09-25,697.75,697.75,697.75,697.75
1980-09-26,698.25,698.25,698.25,698.25
1980-09-29,679.25,679.25,679.25,679.25
1980-09-30,666.75,666.75,666.75,666.75
1980-10-01,682.0,682.0,682.0,682.0
1980-10-02,665.75,665.75,665.75,665.75
1980-10-03,660.5,660.5,660.5,660.5
1980-10-06,675.8,675.8,675.8,675.8
1980-10-07,678.15,678.15,678.15,678.15
1980-10-08,677.0,677.0,677.0,677.0
1980-10-09,690.0,690.0,690.0,690.0
1980-10-10,685.25,685.25,685.25,685.25
1980-10-13,685.25,685.25,685.25,685.25
1980-10-14,668.5,668.5,668.5,668.5
1980-10-15,678.3,678.3,678.3,678.3
1980-10-16,674.0,674.0,674.0,674.0
1980-10-17,670.5,670.5,670.5,670.5
1980-10-20,657.0,657.0,657.0,657.0
1980-10-21,652.5,652.5,652.5,652.5
1980-10-22,660.0,660.0,660.0,660.0
1980-10-23,634.5,634.5,634.5,634.5
1980-10-24,633.0,633.0,633.0,633.0
1980-10-27,637.25,637.25,637.25,637.25
1980-10-28,631.75,631.75,631.75,631.75
1980-10-29,644.0,644.0,644.0,644.0
1980-10-30,642.8,642.8,642.8,642.8
1980-10-31,629.0,629.0,629.0,629.0
1980-11-03,640.5,640.5,640.5,640.5
1980-11-04,640.5,640.5,640.5,640.5
1980-11-05,652.0,652.0,652.0,652.0
1980-11-06,632.0,632.0,632.0,632.0
1980-11-07,596.0,596.0,596.0,596.0
1980-11-10,612.8,612.8,612.8,612.8
1980-11-11,598.5,598.5,598.5,598.5
1980-11-12,619.5,619.5,619.5,619.5
1980-11-13,622.0,622.0,622.0,622.0
1980-11-14,612.5,612.5,612.5,612.5
1980-11-17,611.75,611.75,611.75,611.75
1980-11-18,619.0,619.0,619.0,619.0
1980-11-19,629.75,629.75,629.75,629.75
1980-11-20,630.5,630.5,630.5,630.5
1980-11-21,634.75,634.75,634.75,634.75
1980-11-24,631.0,631.0,631.0,631.0
1980-11-25,616.35,616.35,616.35,616.35
1980-11-26,623.0,623.0,623.0,623.0
1980-11-27,623.0,623.0,623.0,623.0
1980-11-28,623.0,623.0,623.0,623.0
1980-12-01,635.3,635.3,635.3,635.3
1980-12-02,627.0,627.0,627.0,627.0
1980-12-03,627.5,627.5,627.5,627.5
1980-12-04,631.5,631.5,631.5,631.5
1980-12-05,617.0,617.0,617.0,617.0
1980-12-08,617.25,617.25,617.25,617.25
1980-12-09,604.0,604.0,604.0,604.0
1980-12-10,579.0,579.0,579.0,579.0
1980-12-11,558.0,558.0,558.0,558.0
1980-12-12,562.75,562.75,562.75,562.75
1980-12-15,579.3,579.3,579.3,579.3
1980-12-16,561.0,561.0,561.0,561.0
1980-12-17,575.75,575.75,575.75,575.75
1980-12-18,573.5,573.5,573.5,573.5
1980-12-19,575.0,575.0,575.0,575.0
1980-12-22,594.75,594.75,594.75,594.75
1980-12-23,602.5,602.5,602.5,602.5
1980-12-24,601.0,601.0,601.0,601.0
1980-12-25,601.0,601.0,601.0,601.0
1980-12-26,601.0,601.0,601.0,601.0
1980-12-29,593.75,593.75,593.75,593.75
1980-12-30,589.25,589.25,589.25,589.25
1980-12-31,586.0,586.0,586.0,586.0
1981-01-01,586.0,586.0,586.0,586.0
1981-01-02,586.0,586.0,586.0,586.0
1981-01-05,597.5,597.5,597.5,597.5
1981-01-06,599.25,599.25,599.25,599.25
1981-01-07,585.0,585.0,585.0,585.0
1981-01-08,574.75,574.75,574.75,574.75
1981-01-09,577.75,577.75,577.75,577.75
1981-01-12,562.0,562.0,562.0,562.0
1981-01-13,562.75,562.75,562.75,562.75
1981-01-14,556.5,556.5,556.5,556.5
1981-01-15,571.5,571.5,571.5,571.5
1981-01-16,560.75,560.75,560.75,560.75
1981-01-19,566.75,566.75,566.75,566.75
1981-01-20,562.0,562.0,562.0,562.0
1981-01-21,578.0,578.0,578.0,578.0
1981-01-22,564.0,564.0,564.0,564.0
1981-01-23,553.0,553.0,553.0,553.0
1981-01-26,528.5,528.5,528.5,528.5
1981-01-27,524.0,524.0,524.0,524.0
1981-01-28,523.5,523.5,523.5,523.5
1981-01-29,493.75,493.75,493.75,493.75
1981-01-30,506.5,506.5,506.5,506.5
1981-02-02,493.5,493.5,493.5,493.5
1981-02-03,486.25,486.25,486.25,486.25
1981-02-04,505.0,505.0,505.0,505.0
1981-02-05,498.5,498.5,498.5,498.5
1981-02-06,500.5,500.5,500.5,500.5
1981-02-09,512.5,512.5,512.5,512.5
1981-02-10,519.5,519.5,519.5,519.5
1981-02-11,501.0,501.0,501.0,501.0
1981-02-12,490.25,490.25,490.25,490.25
1981-02-13,491.5,491.5,491.5,491.5
1981-02-16,491.5,491.5,491.5,491.5
1981-02-17,500.75,500.75,500.75,500.75
1981-02-18,505.0,505.0,505.0,505.0
1981-02-19,503.25,503.25,503.25,503.25
1981-02-20,511.5,511.5,511.5,511.5
1981-02-23,501.5,501.5,501.5,501.5
1981-02-24,503.0,503.0,503.0,503.0
1981-02-25,500.5,500.5,500.5,500.5
1981-02-26,492.0,492.0,492.0,492.0
1981-02-27,489.0,489.0,489.0,489.0
1981-03-02,465.5,465.5,465.5,465.5
1981-03-03,471.0,471.0,471.0,471.0
1981-03-04,465.5,465.5,465.5,465.5
1981-03-05,461.5,461.5,461.5,461.5
1981-03-06,467.0,467.0,467.0,467.0
1981-03-09,475.25,475.25,475.25,475.25
1981-03-10,487.25,487.25,487.25,487.25
1981-03-11,476.25,476.25,476.25,476.25
1981-03-12,478.0,478.0,478.0,478.0
1981-03-13,492.0,492.0,492.0,492.0
1981-03-16,499.75,499.75,499.75,499.75
1981-03-17,493.25,493.25,493.25,493.25
1981-03-18,506.0,506.0,506.0,506.0
1981-03-19,510.0,510.0,510.0,510.0
1981-03-20,516.75,516.75,516.75,516.75
1981-03-23,526.0,526.0,526.0,526.0
1981-03-24,536.25,536.25,536.25,536.25
1981-03-25,528.0,528.0,528.0,528.0
1981-03-26,539.5,539.5,539.5,539.5
1981-03-27,538.75,538.75,538.75,538.75
1981-03-30,526.5,526.5,526.5,526.5
1981-03-31,513.75,513.75,513.75,513.75
1981-04-01,514.25,514.25,514.25,514.25
1981-04-02,519.5,519.5,519.5,519.5
1981-04-03,523.0,523.0,523.0,523.0
1981-04-06,533.75,533.75,533.75,533.75
1981-04-07,514.25,514.25,514.25,514.25
1981-04-08,508.5,508.5,508.5,508.5
1981-04-09,503.0,503.0,503.0,503.0
1981-04-10,493.5,493.5,493.5,493.5
1981-04-13,473.75,473.75,473.75,473.75
1981-04-14,483.0,483.0,483.0,483.0
1981-04-15,476.25,476.25,476.25,476.25
1981-04-16,482.5,482.5,482.5,482.5
1981-04-17,482.5,482.5,482.5,482.5
1981-04-20,477.0,477.0,477.0,477.0
1981-04-21,481.0,481.0,481.0,481.0
1981-04-22,501.0,501.0,501.0,501.0
1981-04-23,488.5,488.5,488.5,488.5
1981-04-24,494.5,494.5,494.5,494.5
1981-04-27,483.0,483.0,483.0,483.0
1981-04-28,482.75,482.75,482.75,482.75
1981-04-29,477.25,477.25,477.25,477.25
1981-04-30,482.75,482.75,482.75,482.75
1981-05-01,487.5,487.5,487.5,487.5
1981-05-04,481.5,481.5,481.5,481.5
1981-05-05,476.25,476.25,476.25,476.25
1981-05-06,482.0,482.0,482.0,482.0
1981-05-07,477.75,477.75,477.75,477.75
1981-05-08,485.75,485.75,485.75,485.75
1981-05-11,493.0,493.0,493.0,493.0
1981-05-12,484.0,484.0,484.0,484.0
1981-05-13,484.25,484.25,484.25,484.25
1981-05-14,476.5,476.5,476.5,476.5
1981-05-15,485.0,485.0,485.0,485.0
1981-05-18,481.75,481.75,481.75,481.75
1981-05-19,481.5,481.5,481.5,481.5
1981-05-20,479.75,479.75,479.75,479.75
1981-05-21,475.0,475.0,475.0,475.0
1981-05-22,472.75,472.75,472.75,472.75
1981-05-25,472.75,472.75,472.75,472.75
1981-05-26,466.5,466.5,466.5,466.5
1981-05-27,466.75,466.75,466.75,466.75
1981-05-28,479.0,479.0,479.0,479.0
1981-05-29,479.25,479.25,479.25,479.25
1981-06-01,483.25,483.25,483.25,483.25
1981-06-02,474.0,474.0,474.0,474.0
1981-06-03,475.5,475.5,475.5,475.5
1981-06-04,462.5,462.5,462.5,462.5
1981-06-05,460.0,460.0,460.0,460.0
1981-06-08,473.5,473.5,473.5,473.5
1981-06-09,460.5,460.5,460.5,460.5
1981-06-10,465.25,465.25,465.25,465.25
1981-06-11,464.25,464.25,464.25,464.25
1981-06-12,472.0,472.0,472.0,472.0
1981-06-15,471.75,471.75,471.75,471.75
1981-06-16,461.5,461.5,461.5,461.5
1981-06-17,461.75,461.75,461.75,461.75
1981-06-18,459.0,459.0,459.0,459.0
1981-06-19,458.25,458.25,458.25,458.25
1981-06-22,462.0,462.0,462.0,462.0
1981-06-23,466.5,466.5,466.5,466.5
1981-06-24,462.0,462.0,462.0,462.0
1981-06-25,446.5,446.5,446.5,446.5
1981-06-26,442.0,442.0,442.0,442.0
1981-06-29,428.75,428.75,428.75,428.75
1981-06-30,426.0,426.0,426.0,426.0
1981-07-01,422.0,422.0,422.0,422.0
1981-07-02,414.5,414.5,414.5,414.5
1981-07-03,414.5,414.5,414.5,414.5
1981-07-06,403.75,403.75,403.75,403.75
1981-07-07,405.0,405.0,405.0,405.0
1981-07-08,397.75,397.75,397.75,397.75
1981-07-09,406.25,406.25,406.25,406.25
1981-07-10,416.5,416.5,416.5,416.5
1981-07-13,413.0,413.0,413.0,413.0
1981-07-14,402.25,402.25,402.25,402.25
1981-07-15,412.25,412.25,412.25,412.25
1981-07-16,418.25,418.25,418.25,418.25
1981-07-17,415.0,415.0,415.0,415.0
1981-07-20,412.5,412.5,412.5,412.5
1981-07-21,406.0,406.0,406.0,406.0
1981-07-22,411.5,411.5,411.5,411.5
1981-07-23,407.75,407.75,407.75,407.75
1981-07-24,407.5,407.5,407.5,407.5
1981-07-27,408.75,408.75,408.75,408.75
1981-07-28,401.5,401.5,401.5,401.5
1981-07-29,404.2,404.2,404.2,404.2
1981-07-30,402.25,402.25,402.25,402.25
1981-07-31,406.0,406.0,406.0,406.0
1981-08-03,392.5,392.5,392.5,392.5
1981-08-04,391.25,391.25,391.25,391.25
1981-08-05,392.4,392.4,392.4,392.4
1981-08-06,393.25,393.25,393.25,393.25
1981-08-07,397.25,397.25,397.25,397.25
1981-08-10,393.75,393.75,393.75,393.75
1981-08-11,401.0,401.0,401.0,401.0
1981-08-12,417.5,417.5,417.5,417.5
1981-08-13,407.25,407.25,407.25,407.25
1981-08-14,413.0,413.0,413.0,413.0
1981-08-17,441.5,441.5,441.5,441.5
1981-08-18,420.0,420.0,420.0,420.0
1981-08-19,431.5,431.5,431.5,431.5
1981-08-20,429.0,429.0,429.0,429.0
1981-08-21,429.5,429.5,429.5,429.5
1981-08-24,422.0,422.0,422.0,422.0
1981-08-25,409.75,409.75,409.75,409.75
1981-08-26,414.0,414.0,414.0,414.0
1981-08-27,411.75,411.75,411.75,411.75
1981-08-28,425.0,425.0,425.0,425.0
1981-08-31,427.0,427.0,427.0,427.0
1981-09-01,421.5,421.5,421.5,421.5
1981-09-02,430.0,430.0,430.0,430.0
1981-09-03,436.5,436.5,436.5,436.5
1981-09-04,439.5,439.5,439.5,439.5
1981-09-07,439.5,439.5,439.5,439.5
1981-09-08,439.0,439.0,439.0,439.0
1981-09-09,436.75,436.75,436.75,436.75
1981-09-10,451.5,451.5,451.5,451.5
1981-09-11,448.25,448.25,448.25,448.25
1981-09-14,451.25,451.25,451.25,451.25
1981-09-15,456.0,456.0,456.0,456.0
1981-09-16,449.0,449.0,449.0,449.0
1981-09-17,459.0,459.0,459.0,459.0
1981-09-18,447.0,447.0,447.0,447.0
1981-09-21,463.5,463.5,463.5,463.5
1981-09-22,462.0,462.0,462.0,462.0
1981-09-23,456.5,456.5,456.5,456.5
1981-09-24,446.25,446.25,446.25,446.25
1981-09-25,450.5,450.5,450.5,450.5
1981-09-28,421.5,421.5,421.5,421.5
1981-09-29,431.75,431.75,431.75,431.75
1981-09-30,428.75,428.75,428.75,428.75
1981-10-01,436.75,436.75,436.75,436.75
1981-10-02,435.0,435.0,435.0,435.0
1981-10-05,441.25,441.25,441.25,441.25
1981-10-06,443.0,443.0,443.0,443.0
1981-10-07,445.5,445.5,445.5,445.5
1981-10-08,443.25,443.25,443.25,443.25
1981-10-09,453.5,453.5,453.5,453.5
1981-10-12,453.5,453.5,453.5,453.5
1981-10-13,443.25,443.25,443.25,443.25
1981-10-14,444.25,444.25,444.25,444.25
1981-10-15,446.65,446.65,446.65,446.65
1981-10-16,443.75,443.75,443.75,443.75
1981-10-19,436.7,436.7,436.7,436.7
1981-10-20,437.3,437.3,437.3,437.3
1981-10-21,429.0,429.0,429.0,429.0
1981-10-22,433.75,433.75,433.75,433.75
1981-10-23,432.5,432.5,432.5,432.5
1981-10-26,426.0,426.0,426.0,426.0
1981-10-27,427.4,427.4,427.4,427.4
1981-10-28,430.8,430.8,430.8,430.8
1981-10-29,424.5,424.5,424.5,424.5
1981-10-30,427.0,427.0,427.0,427.0
1981-11-02,430.0,430.0,430.0,430.0
1981-11-03,428.25,428.25,428.25,428.25
1981-11-04,431.25,431.25,431.25,431.25
1981-11-05,428.5,428.5,428.5,428.5
1981-11-06,428.25,428.25,428.25,428.25
1981-11-09,429.75,429.75,429.75,429.75
1981-11-10,418.5,418.5,418.5,418.5
1981-11-11,412.0,412.0,412.0,412.0
1981-11-12,411.5,411.5,411.5,411.5
1981-11-13,412.5,412.5,412.5,412.5
1981-11-16,404.25,404.25,404.25,404.25
1981-11-17,398.75,398.75,398.75,398.75
1981-11-18,403.75,403.75,403.75,403.75
1981-11-19,401.0,401.0,401.0,401.0
1981-11-20,401.5,401.5,401.5,401.5
1981-11-23,396.75,396.75,396.75,396.75
1981-11-24,399.25,399.25,399.25,399.25
1981-11-25,409.5,409.5,409.5,409.5
